TripCode,Latitude,Longitude,SampleTime_Local,StationName,StationCode,SST,chl_gsm,chl_oc3,GSLA,WaterDepth_m
PH420030911,-34.11758,151.21815,2003-09-11 00:00:00,Port Hacking 4,PH4,17.32553997,0.660311485,0.751094172,0.006388639,-104.6
KAI20141201,-35.83217,136.44733,2014-12-02T06:05:00Z,Kangaroo Island,KAI,17.33601,NA,NA,NA,-108.088
PH420040625,-34.11758,151.21815,2004-06-25 00:00:00,Port Hacking 4,PH4,17.33708397,0.619801983,0.63792473,0.042985397,-104.6
MAI20120326,-42.59667,148.23333,2012-03-27T10:40:00Z,Maria Island,MAI,17.33817445,NA,NA,NA,-88
PHB20140911,-34.11923,151.22667,2014-09-11T10:13:00Z,Port Hacking,PHB,17.36811678,1.005450951,1.513822303,0.059068849,-111.042
PH420070830,-34.11758,151.21815,2007-08-30 00:00:00,Port Hacking 4,PH4,17.37971233,0.3886479,0.704388439,0.010843212,-104.6
MAI20140318,-42.59667,148.23333,2014-03-19T10:55:00Z,Maria Island,MAI,17.38585986,NA,NA,NA,-88
PH420020820,-34.11758,151.21815,2002-08-20 00:00:00,Port Hacking 4,PH4,17.44971002,0.466104469,0.66257662,0.04044409,-104.6
MAI20200223,-42.59667,148.23333,2020-02-24T10:30:00Z,Maria Island,MAI,17.45159594,NA,NA,NA,-88
PHB20121009,-34.11923,151.22667,2012-10-10T09:44:00Z,Port Hacking,PHB,17.45512575,NA,NA,NA,-111.042
KAI20101213,-35.83217,136.44733,2010-12-14T08:30:00Z,Kangaroo Island,KAI,17.46241,NA,NA,NA,-108.088
MAI20230111,-42.5967,148.23333,2023-01-12T08:55:00Z,Maria Island,MAI,17.47580249,1.669503061,0.732208613,NA,-88
PHB20100908,-34.11923,151.22667,2010-09-09T09:30:00Z,Port Hacking,PHB,17.48839401,NA,NA,NA,-111.042
PH420021021,-34.11758,151.21815,2002-10-21 00:00:00,Port Hacking 4,PH4,17.5160822,0.209572217,0.155432504,0.085796469,-104.6
PHB20180927,-34.11923,151.22667,2018-09-27T10:43:00Z,Port Hacking,PHB,17.51814547,0.877001932,0.9429467,0.047120855,-111.042
KAI20181204,-35.83217,136.44733,2018-12-04T15:39:00Z,Kangaroo Island,KAI,17.52185963,0.11626437,0.164071421,0.009642089,-108.088
MAI20170323,-42.59667,148.23333,2017-03-24T09:30:00Z,Maria Island,MAI,17.54114192,NA,NA,NA,-88
KAI20220509,-35.83217,136.44733,2022-05-09T09:58:00Z,Kangaroo Island,KAI,17.56189773,0.488691841,0.293139439,NA,-108.088
PHB20180724,-34.11923,151.22667,2018-07-25T09:33:00Z,Port Hacking,PHB,17.57570522,NA,NA,NA,-111.042
PHB20190923,-34.11923,151.22667,2019-09-24T09:36:00Z,Port Hacking,PHB,17.57712659,NA,NA,NA,-111.042
MAI20220310,-42.59667,148.23333,2022-03-11T10:05:00Z,Maria Island,MAI,17.63314076,NA,NA,NA,-88
PH420030721,-34.11758,151.21815,2003-07-21 00:00:00,Port Hacking 4,PH4,17.63376726,3.578336421,2.384423429,NA,-104.6
ESP20130725,-33.93333,121.85,2013-07-25T09:57:00Z,Esperance,ESP,17.64363728,1.040471658,0.508561125,0.090314143,-49.3207
MAI20150224,-42.59667,148.23333,2015-02-25T10:20:00Z,Maria Island,MAI,17.6465769,NA,NA,NA,-88
PHB20090714,-34.11923,151.22667,2009-07-15T09:15:00Z,Port Hacking,PHB,17.64806741,NA,NA,NA,-111.042
MAI20190106,-42.59667,148.23333,2019-01-07T08:50:00Z,Maria Island,MAI,17.66135896,NA,NA,NA,-88
PHB20120917,-34.11923,151.22667,2012-09-18T09:38:00Z,Port Hacking,PHB,17.69155879,NA,NA,NA,-111.042
PHB20190827,-34.11923,151.22667,2019-08-28T09:59:00Z,Port Hacking,PHB,17.69977291,NA,NA,NA,-111.042
PHB20170821,-34.11923,151.22667,2017-08-22T09:50:00Z,Port Hacking,PHB,17.70132613,NA,NA,NA,-111.042
PHB20140824,-34.11923,151.22667,2014-08-25T09:57:00Z,Port Hacking,PHB,17.72306332,NA,NA,NA,-111.042
MAI20130214,-42.59667,148.23333,2013-02-14T11:00:00Z,Maria Island,MAI,17.72591107,NA,NA,0.078805176,-88
KAI20160525,-35.83217,136.44733,2016-05-26T07:35:00Z,Kangaroo Island,KAI,17.73254,NA,NA,NA,-108.088
MAI20180116,-42.59667,148.23333,2018-01-17T10:30:00Z,Maria Island,MAI,17.7329752,NA,NA,NA,-88
PHB20170921,-34.11923,151.22667,2017-09-22T08:48:00Z,Port Hacking,PHB,17.76094803,NA,NA,NA,-111.042
MAI20170223,-42.59667,148.23333,2017-02-24T08:50:00Z,Maria Island,MAI,17.76189088,NA,NA,NA,-88
MAI20160428,-42.59667,148.23333,2016-04-28T10:47:00Z,Maria Island,MAI,17.79151441,NA,NA,NA,-88
PH420040914,-34.11758,151.21815,2004-09-14 00:00:00,Port Hacking 4,PH4,17.80220042,NA,NA,0.009308287,-104.6
PH420030818,-34.11758,151.21815,2003-08-18 00:00:00,Port Hacking 4,PH4,17.80607294,0.29743624,0.262736969,0.001144462,-104.6
KAI20170518,-35.83217,136.44733,2017-05-18T11:15:00Z,Kangaroo Island,KAI,17.81562137,0.64840705,0.501576938,0.031343941,-108.088
KAI20110319,-35.83217,136.44733,2011-03-20T09:40:00Z,Kangaroo Island,KAI,17.85015,NA,NA,NA,-108.088
PH420070703,-34.11758,151.21815,2007-07-03 00:00:00,Port Hacking 4,PH4,17.86187632,0.890562421,1.764127061,NA,-104.6
PHB20140716,-34.11923,151.22667,2014-07-16T10:00:00Z,Port Hacking,PHB,17.86517354,0.427745874,0.287398269,0.011591949,-111.042
KAI20230131,-35.8322,136.44733,2023-01-31T13:30:00Z,Kangaroo Island,KAI,17.88285786,0.134795519,0.334093653,NA,-108.088
MAI20230322,-42.5967,148.23333,2023-03-23T10:04:00Z,Maria Island,MAI,17.88528685,NA,NA,NA,-88
PHB20110829,-34.11923,151.22667,2011-08-29T10:03:00Z,Port Hacking,PHB,17.89391195,NA,NA,0.076213511,-111.042
KAI20080414,-35.83217,136.44733,2008-04-15T06:30:00Z,Kangaroo Island,KAI,17.9131,NA,NA,NA,-108.088
KAI20230517,-35.8322,136.44733,2023-05-18T09:25:00Z,Kangaroo Island,KAI,17.91587498,0.037687364,0.060499387,NA,-108.088
MAI20210215,-42.59667,148.23333,2021-02-16T09:50:00Z,Maria Island,MAI,17.93871209,NA,NA,NA,-88
PHB20130725,-34.11923,151.22667,2013-07-26T09:24:00Z,Port Hacking,PHB,17.9389434,NA,NA,NA,-111.042
MAI20140408,-42.59667,148.23333,2014-04-08T11:03:00Z,Maria Island,MAI,17.94912908,NA,NA,0.015717272,-88
PH420070924,-34.11758,151.21815,2007-09-24 00:00:00,Port Hacking 4,PH4,17.9492119,1.151770502,0.708584051,0.056174897,-104.6
PHB20150723,-34.11923,151.22667,2015-07-23T10:07:00Z,Port Hacking,PHB,17.95430584,0.477633834,0.43143177,0.083556376,-111.042
PHB20200922,-34.11923,151.22667,2020-09-23T09:19:00Z,Port Hacking,PHB,17.9544651,NA,NA,NA,-111.042
ESP20090623,-33.93333,121.85,2009-06-23T09:20:00Z,Esperance,ESP,17.96044592,NA,NA,0.074428544,-49.3207
KAI20100419,-35.83217,136.44733,2010-04-20T07:00:00Z,Kangaroo Island,KAI,17.96825,NA,NA,NA,-108.088
PHB20130826,-34.11923,151.22667,2013-08-27T09:30:00Z,Port Hacking,PHB,17.98526803,NA,NA,NA,-111.042
PH420020729,-34.11758,151.21815,2002-07-29 00:00:00,Port Hacking 4,PH4,17.98728125,NA,NA,0.019592092,-104.6
PHB20220926,-34.11923,151.22667,2022-09-27T07:30:00Z,Port Hacking,PHB,18.00193517,NA,NA,NA,-111.042
MAI20120119,-42.59667,148.23333,2012-01-19T12:00:00Z,Maria Island,MAI,18.01680265,0.474705944,0.396803837,0.097282986,-88
PHB20120628,-34.11923,151.22667,2012-06-28T10:00:00Z,Port Hacking,PHB,18.025652,0.228788036,0.145366853,0.082636264,-111.042
PHB20220802,-34.11923,151.22667,2022-08-02T10:00:00Z,Port Hacking,PHB,18.03550207,NA,NA,NA,-111.042
MAI20100330,-42.59667,148.23333,2010-03-30T11:40:00Z,Maria Island,MAI,18.04225292,0.617274344,0.430226396,0.024248279,-88
MAI20220119,-42.59667,148.23333,2022-01-20T09:55:00Z,Maria Island,MAI,18.04245616,NA,NA,NA,-88
MAI20220327,-42.59667,148.23333,2022-03-28T10:11:00Z,Maria Island,MAI,18.05894763,NA,NA,NA,-88
KAI20090601,-35.83217,136.44733,2009-06-02T08:00:00Z,Kangaroo Island,KAI,18.06359,NA,NA,NA,-108.088
KAI20100315,-35.83217,136.44733,2010-03-16T06:00:00Z,Kangaroo Island,KAI,18.06561,NA,NA,NA,-108.088
KAI20111219,-35.83217,136.44733,2011-12-20T09:30:00Z,Kangaroo Island,KAI,18.07937,NA,NA,NA,-108.088
PHB20230821,-34.1192,151.22667,2023-08-22T09:24:00Z,Port Hacking,PHB,18.08090611,0.499121824,0.275964135,NA,-111.042
PHB20101213,-34.11923,151.22667,2010-12-14T09:30:00Z,Port Hacking,PHB,18.0827129,NA,NA,NA,-111.042
ROT20180921,-32,115.41667,2018-09-21T09:27:00Z,Rottnest Island,ROT,18.09987273,0.187055405,0.27845308,0.042143575,-44.6421
MAI20130313,-42.59667,148.23333,2013-03-14T10:00:00Z,Maria Island,MAI,18.14106456,NA,NA,NA,-88
MAI20180301,-42.59667,148.23333,2018-03-02T09:30:00Z,Maria Island,MAI,18.14150434,NA,NA,NA,-88
MAI20210329,-42.59667,148.23333,2021-03-30T10:17:00Z,Maria Island,MAI,18.14697683,NA,NA,NA,-88
PHB20120821,-34.11923,151.22667,2012-08-22T09:19:00Z,Port Hacking,PHB,18.15983489,NA,NA,NA,-111.042
KAI20190514,-35.83217,136.44733,2019-05-14T15:35:00Z,Kangaroo Island,KAI,18.16908,0.550576577,0.379555589,NA,-108.088
ROT20161004,-32,115.41667,2016-10-04T10:38:00Z,Rottnest Island,ROT,18.19550202,0.237087151,0.337508638,0.021543395,-44.6421
KAI20150408,-35.83217,136.44733,2015-04-09T07:11:00Z,Kangaroo Island,KAI,18.21149,NA,NA,NA,-108.088
PH420020604,-34.11758,151.21815,2002-06-04 00:00:00,Port Hacking 4,PH4,18.22563489,NA,NA,NA,-104.6
PHB20110717,-34.11923,151.22667,2011-07-18T09:38:00Z,Port Hacking,PHB,18.23287082,NA,NA,NA,-111.042
PHB20130915,-34.11923,151.22667,2013-09-16T08:15:00Z,Port Hacking,PHB,18.24033729,NA,NA,NA,-111.042
PH420030630,-34.11758,151.21815,2003-06-30 00:00:00,Port Hacking 4,PH4,18.24749055,0.382115075,0.088657519,0.013626157,-104.6
PHB20200630,-34.11923,151.22667,2020-07-01T09:18:00Z,Port Hacking,PHB,18.26187246,NA,NA,NA,-111.042
PHB20220828,-34.11923,151.22667,2022-08-29T08:45:00Z,Port Hacking,PHB,18.30745234,NA,NA,NA,-111.042
PH420040725,-34.11758,151.21815,2004-07-25 00:00:00,Port Hacking 4,PH4,18.32034634,NA,NA,NA,-104.6
KAI20140507,-35.83217,136.44733,2014-05-07T13:45:00Z,Kangaroo Island,KAI,18.32919749,0.541441403,0.406115304,0.029963434,-108.088
PHB20160829,-34.11923,151.22667,2016-08-30T09:20:00Z,Port Hacking,PHB,18.34489688,NA,NA,NA,-111.042
KAI20140122,-35.83217,136.44733,2014-01-22T15:15:00Z,Kangaroo Island,KAI,18.35560224,2.63472536,0.164408939,0.056111997,-108.088
KAI20180515,-35.83217,136.44733,2018-05-16T08:15:00Z,Kangaroo Island,KAI,18.3729,NA,NA,NA,-108.088
KAI20110427,-35.83217,136.44733,2011-04-28T07:35:00Z,Kangaroo Island,KAI,18.37921,NA,NA,NA,-108.088
PHB20111018,-34.11923,151.22667,2011-10-19T09:31:00Z,Port Hacking,PHB,18.47943578,NA,NA,NA,-111.042
PH420031027,-34.11758,151.21815,2003-10-27 00:00:00,Port Hacking 4,PH4,18.48555731,0.261504387,0.289447569,0.024800683,-104.6
KAI20110223,-35.83217,136.44733,2011-02-23T10:30:00Z,Kangaroo Island,KAI,18.48868946,0.329207297,0.458939066,0.145067657,-108.088
PHB20180626,-34.11923,151.22667,2018-06-27T09:41:00Z,Port Hacking,PHB,18.48869505,NA,NA,NA,-111.042
PHB20120717,-34.11923,151.22667,2012-07-17T10:00:00Z,Port Hacking,PHB,18.53482492,2.614835932,1.981324492,0.055506386,-111.042
PHB20201013,-34.11923,151.22667,2020-10-14T09:48:00Z,Port Hacking,PHB,18.54223043,NA,NA,NA,-111.042
PH420081017,-34.11758,151.21815,2008-10-17 00:00:00,Port Hacking 4,PH4,18.55465383,0.233627759,2.527433531,0.114932935,-104.6
PHB20100702,-34.11923,151.22667,2010-07-02T11:35:00Z,Port Hacking,PHB,18.56208514,NA,NA,0.057324255,-111.042
KAI20200204,-35.83217,136.44733,2020-02-04T14:25:00Z,Kangaroo Island,KAI,18.57333714,0.122628606,0.234279979,0.029817992,-108.088
ESP20120612,-33.93333,121.85,2012-06-12T09:24:00Z,Esperance,ESP,18.59172624,NA,NA,0.071664532,-49.3207
PHB20211124,-34.11923,151.22667,2021-11-25T09:14:00Z,Port Hacking,PHB,18.62111046,NA,NA,NA,-111.042
PH420050706,-34.11758,151.21815,2005-07-06 00:00:00,Port Hacking 4,PH4,18.63588451,0.409894424,0.513615513,0.008383181,-104.6
ROT20180831,-32,115.41667,2018-08-31T10:07:00Z,Rottnest Island,ROT,18.64250598,NA,NA,0.067105536,-44.6421
PH420060724,-34.11758,151.21815,2006-07-24 00:00:00,Port Hacking 4,PH4,18.67872761,NA,NA,0.005562777,-104.6
ROT20120928,-32,115.41667,2012-09-28T11:41:00Z,Rottnest Island,ROT,18.68619264,NA,NA,0.010049463,-44.6421
ROT20161024,-32,115.41667,2016-10-24T09:35:00Z,Rottnest Island,ROT,18.69813518,NA,NA,0.034306295,-44.6421
PHB20150819,-34.11923,151.22667,2015-08-19T10:03:00Z,Port Hacking,PHB,18.70328592,NA,NA,0.059019003,-111.042
PH420040823,-34.11758,151.21815,2004-08-23 00:00:00,Port Hacking 4,PH4,18.73575461,0.407147553,0.304482028,0.011666572,-104.6
PHB20221114,-34.11923,151.22667,2022-11-15T08:22:00Z,Port Hacking,PHB,18.74728081,NA,NA,NA,-111.042
PH420080620,-34.11758,151.21815,2008-06-20 00:00:00,Port Hacking 4,PH4,18.7474089,0.536020682,0.300497633,NA,-104.6
PHB20141021,-34.11923,151.22667,2014-10-22T09:30:00Z,Port Hacking,PHB,18.78278831,NA,NA,NA,-111.042
KAI20150224,-35.83217,136.44733,2015-02-25T08:55:00Z,Kangaroo Island,KAI,18.78723,NA,NA,NA,-108.088
PHB20101019,-34.11923,151.22667,2010-10-20T10:40:00Z,Port Hacking,PHB,18.79113579,NA,NA,NA,-111.042
PHB20231010,-34.1192,151.22667,2023-10-11T08:26:00Z,Port Hacking,PHB,18.80065174,NA,NA,NA,-111.042
ESP20111130,-33.93333,121.85,2011-11-30T14:38:00Z,Esperance,ESP,18.8055785,NA,NA,0.064497292,-49.3207
PHB20200812,-34.11923,151.22667,2020-08-13T09:55:00Z,Port Hacking,PHB,18.84630421,NA,NA,NA,-111.042
KAI20120116,-35.83217,136.44733,2012-01-17T07:00:00Z,Kangaroo Island,KAI,18.84631,NA,NA,NA,-108.088
MAI20180315,-42.59667,148.23333,2018-03-16T08:45:00Z,Maria Island,MAI,18.85385453,NA,NA,NA,-88
PHB20101013,-34.11923,151.22667,2010-10-14T10:18:00Z,Port Hacking,PHB,18.85677084,NA,NA,NA,-111.042
KAI20090307,-35.83217,136.44733,2009-03-08T09:08:00Z,Kangaroo Island,KAI,18.86245,NA,NA,NA,-108.088
PHB20091011,-34.11923,151.22667,2009-10-12T09:28:00Z,Port Hacking,PHB,18.86841595,NA,NA,NA,-111.042
KAI20140313,-35.83217,136.44733,2014-03-13T14:00:00Z,Kangaroo Island,KAI,18.87539381,0.370827192,0.493910469,0.064261517,-108.088
ROT20211105,-32,115.41667,2021-11-05T08:35:00Z,Rottnest Island,ROT,18.87756097,0.444452859,0.412612297,NA,-44.6421
KAI20091115,-35.83217,136.44733,2009-11-16T08:30:00Z,Kangaroo Island,KAI,18.88462,NA,NA,NA,-108.088
KAI20090114,-35.83217,136.44733,2009-01-15T08:00:00Z,Kangaroo Island,KAI,18.90143,NA,NA,NA,-108.088
PHB20171024,-34.11923,151.22667,2017-10-25T09:01:00Z,Port Hacking,PHB,18.90275404,NA,NA,NA,-111.042
ROT20181130,-32,115.41667,2018-11-30T09:33:00Z,Rottnest Island,ROT,18.92546189,NA,NA,0.010805978,-44.6421
ROT20160722,-32,115.41667,2016-07-22T13:20:00Z,Rottnest Island,ROT,18.93061176,0.331146812,0.321392642,0.057973845,-44.6421
KAI20110123,-35.83217,136.44733,2011-01-24T07:40:00Z,Kangaroo Island,KAI,18.93689,NA,NA,NA,-108.088
PH420041116,-34.11758,151.21815,2004-11-16 00:00:00,Port Hacking 4,PH4,18.97766204,0.978261188,1.066806716,0.012456102,-104.6
KAI20190320,-35.83217,136.44733,2019-03-20T13:40:00Z,Kangaroo Island,KAI,18.9899913,0.165325647,0.163042294,0.0450441,-108.088
PHB20121120,-34.11923,151.22667,2012-11-21T09:30:00Z,Port Hacking,PHB,18.99965324,NA,NA,NA,-111.042
PHB20111117,-34.11923,151.22667,2011-11-18T09:36:00Z,Port Hacking,PHB,19.0130121,NA,NA,NA,-111.042
PHB20190729,-34.11923,151.22667,2019-07-29T10:03:00Z,Port Hacking,PHB,19.01755018,8.159812157,12.33749888,0.0190917,-111.042
ESP20091216,-33.93333,121.85,2009-12-16T09:45:00Z,Esperance,ESP,19.02289896,NA,NA,0.009475011,-49.3207
PHB20150630,-34.11923,151.22667,2015-06-30T11:11:00Z,Port Hacking,PHB,19.03514019,0.522251372,0.352317726,0.008011231,-111.042
KAI20210505,-35.83217,136.44733,2021-05-06T07:25:00Z,Kangaroo Island,KAI,19.05262,NA,NA,NA,-108.088
ROT20171103,-32,115.41667,2017-11-03T09:25:00Z,Rottnest Island,ROT,19.06063697,0.219917029,0.33867607,0.024945101,-44.6421
PH420031114,-34.11758,151.21815,2003-11-14 00:00:00,Port Hacking 4,PH4,19.06105149,0.253173502,0.373114185,0.052824442,-104.6
ROT20220912,-32,115.41667,2022-09-12T08:25:00Z,Rottnest Island,ROT,19.07139222,NA,NA,NA,-44.6421
PHB20091018,-34.11923,151.22667,2009-10-19T09:55:00Z,Port Hacking,PHB,19.0912107,NA,NA,NA,-111.042
ROT20131017,-32,115.41667,2013-10-17T08:00:00Z,Rottnest Island,ROT,19.10381703,NA,NA,0.034602622,-44.6421
ROT20161114,-32,115.41667,2016-11-14T09:45:00Z,Rottnest Island,ROT,19.10463342,0.104071996,0.150775752,0.040742832,-44.6421
ROT20150924,-32,115.41667,2015-09-24T10:08:00Z,Rottnest Island,ROT,19.10976765,0.075107884,0.124469989,NA,-44.6421
KAI20220128,-35.83217,136.44733,2022-01-28T14:52:00Z,Kangaroo Island,KAI,19.11716729,0.064918486,0.176204519,NA,-108.088
ROT20120824,-32,115.41667,2012-08-24T11:06:00Z,Rottnest Island,ROT,19.12379361,NA,NA,0.048791364,-44.6421
PHB20090623,-34.11923,151.22667,2009-06-24T09:10:00Z,Port Hacking,PHB,19.12496531,NA,NA,NA,-111.042
PHB20210615,-34.11923,151.22667,2021-06-16T09:40:00Z,Port Hacking,PHB,19.13422564,NA,NA,NA,-111.042
PHB20160719,-34.11923,151.22667,2016-07-19T10:19:00Z,Port Hacking,PHB,19.1366687,NA,NA,0.092875345,-111.042
ROT20221026,-32,115.41667,2022-10-26T08:36:00Z,Rottnest Island,ROT,19.13872425,NA,NA,NA,-44.6421
PHB20111206,-34.11923,151.22667,2011-12-07T09:30:00Z,Port Hacking,PHB,19.14403298,NA,NA,NA,-111.042
KAI20120415,-35.83217,136.44733,2012-04-15T10:42:00Z,Kangaroo Island,KAI,19.18467947,NA,NA,0.061605413,-108.088
ROT20220929,-32,115.41667,2022-09-29T08:51:00Z,Rottnest Island,ROT,19.20043178,NA,NA,NA,-44.6421
ROT20091026,-32,115.41667,2009-10-26T09:53:00Z,Rottnest Island,ROT,19.21072992,NA,NA,0.011597211,-44.6421
PHB20200520,-34.11923,151.22667,2020-05-20T10:01:00Z,Port Hacking,PHB,19.22970162,3.127356291,3.559080428,NA,-111.042
ROT20181024,-32,115.41667,2018-10-24T09:18:00Z,Rottnest Island,ROT,19.2483341,NA,NA,0.038095177,-44.6421
KAI20160223,-35.83217,136.44733,2016-02-24T07:55:00Z,Kangaroo Island,KAI,19.26153,NA,NA,NA,-108.088
ROT20230821,-32,115.41667,2023-08-21T08:45:00Z,Rottnest Island,ROT,19.29415698,0.957353376,0.664963436,NA,-44.6421
ESP20121212,-33.93333,121.85,2012-12-12T09:10:00Z,Esperance,ESP,19.29573855,NA,NA,0.035765407,-49.3207
ROT20180727,-32,115.41667,2018-07-27T09:33:00Z,Rottnest Island,ROT,19.32955187,NA,NA,0.076921551,-44.6421
PH420041027,-34.11758,151.21815,2004-10-27 00:00:00,Port Hacking 4,PH4,19.33808927,NA,5.325386309,0.024619657,-104.6
PHB20211027,-34.11923,151.22667,2021-10-28T09:19:00Z,Port Hacking,PHB,19.34057583,NA,NA,NA,-111.042
PHB20211109,-34.11923,151.22667,2021-11-10T09:14:00Z,Port Hacking,PHB,19.36175456,NA,NA,NA,-111.042
PHB20181120,-34.11923,151.22667,2018-11-21T09:24:00Z,Port Hacking,PHB,19.37334087,NA,NA,NA,-111.042
ROT20131001,-32,115.41667,2013-10-01T11:55:00Z,Rottnest Island,ROT,19.38122463,NA,NA,0.100677521,-44.6421
PHB20221026,-34.11923,151.22667,2022-10-27T08:16:00Z,Port Hacking,PHB,19.38503951,NA,NA,NA,-111.042
ROT20111020,-32,115.41667,2011-10-20T12:00:00Z,Rottnest Island,ROT,19.3860415,0.209409606,0.33912945,0.035932278,-44.6421
KAI20180307,-35.83217,136.44733,2018-03-07T12:20:00Z,Kangaroo Island,KAI,19.40006866,NA,NA,0.086311477,-108.088
PH420071026,-34.11758,151.21815,2007-10-26 00:00:00,Port Hacking 4,PH4,19.41040692,0.197263853,1.162753449,0.071876764,-104.6
PHB20210519,-34.11923,151.22667,2021-05-20T06:58:00Z,Port Hacking,PHB,19.41296441,NA,NA,NA,-111.042
KAI20170315,-35.83217,136.44733,2017-03-15T12:27:00Z,Kangaroo Island,KAI,19.42039017,NA,NA,0.057375673,-108.088
ROT20170914,-32,115.41667,2017-09-14T09:45:00Z,Rottnest Island,ROT,19.43277819,NA,NA,0.054679831,-44.6421
ROT20181211,-32,115.41667,2018-12-11T09:24:00Z,Rottnest Island,ROT,19.44699709,NA,NA,0.039195901,-44.6421
ROT20231024,-32,115.41667,2023-10-24T08:50:00Z,Rottnest Island,ROT,19.45595236,0.247109592,0.238697886,NA,-44.6421
PHB20170716,-34.11923,151.22667,2017-07-17T09:42:00Z,Port Hacking,PHB,19.46447761,NA,NA,NA,-111.042
ESP20090512,-33.93333,121.85,2009-05-12T12:10:00Z,Esperance,ESP,19.46914015,NA,NA,0.123891308,-49.3207
PHB20200609,-34.11923,151.22667,2020-06-10T09:32:00Z,Port Hacking,PHB,19.48825155,NA,NA,NA,-111.042
ROT20150827,-32,115.41667,2015-08-27T11:15:00Z,Rottnest Island,ROT,19.5007419,0.218997696,0.265476318,0.005086496,-44.6421
ROT20230928,-32,115.41667,2023-09-28T08:28:00Z,Rottnest Island,ROT,19.50093841,0.187637883,0.265487199,NA,-44.6421
ROT20210818,-32,115.41667,2021-08-18T09:04:00Z,Rottnest Island,ROT,19.50765318,0.512337942,0.444982161,NA,-44.6421
ROT20190819,-32,115.41667,2019-08-19T08:31:00Z,Rottnest Island,ROT,19.51311,0.452112228,0.333202358,0.013839507,-44.6421
ROT20191011,-32,115.41667,2019-10-11T10:07:00Z,Rottnest Island,ROT,19.54684,NA,NA,0.041980866,-44.6421
ROT20210928,-32,115.41667,2021-09-28T08:50:00Z,Rottnest Island,ROT,19.54875517,0.217563296,0.217488526,NA,-44.6421
ROT20201013,-32,115.41667,2020-10-13T09:18:00Z,Rottnest Island,ROT,19.55397783,NA,NA,NA,-44.6421
PH420051115,-34.11758,151.21815,2005-11-15 00:00:00,Port Hacking 4,PH4,19.56045975,NA,NA,0.032370735,-104.6
KAI20130423,-35.83217,136.44733,2013-04-23T13:16:00Z,Kangaroo Island,KAI,19.59577188,NA,NA,0.082868555,-108.088
MAI20160321,-42.59667,148.23333,2016-03-22T10:11:00Z,Maria Island,MAI,19.60003777,NA,NA,NA,-88
PHB20190626,-34.11923,151.22667,2019-06-27T09:38:00Z,Port Hacking,PHB,19.60103938,NA,NA,NA,-111.042
PHB20191028,-34.11923,151.22667,2019-10-29T09:30:00Z,Port Hacking,PHB,19.60271504,NA,NA,NA,-111.042
PHB20130611,-34.11923,151.22667,2013-06-12T09:55:00Z,Port Hacking,PHB,19.60486045,NA,NA,NA,-111.042
MAI20160303,-42.59667,148.23333,2016-03-04T10:15:00Z,Maria Island,MAI,19.60696559,NA,NA,NA,-88
PHB20170614,-34.11923,151.22667,2017-06-15T08:52:00Z,Port Hacking,PHB,19.60726095,NA,NA,NA,-111.042
ROT20110826,-32,115.41667,2011-08-26T09:43:00Z,Rottnest Island,ROT,19.60964944,NA,NA,0.080520771,-44.6421
ROT20200814,-32,115.41667,2020-08-14T09:21:00Z,Rottnest Island,ROT,19.61718777,0.303777595,0.225432598,NA,-44.6421
ROT20110923,-32,115.41667,2011-09-23T09:40:00Z,Rottnest Island,ROT,19.61907601,0.18333443,0.258284034,0.046450834,-44.6421
ROT20121019,-32,115.41667,2012-10-19T09:54:00Z,Rottnest Island,ROT,19.62629068,0.074366155,0.081595744,0.058130889,-44.6421
ROT20230731,-32,115.41667,2023-07-31T09:11:00Z,Rottnest Island,ROT,19.62922403,0.633353557,0.235628159,NA,-44.6421
ROT20191104,-32,115.41667,2019-11-04T09:25:00Z,Rottnest Island,ROT,19.63812066,0.231744626,0.297538603,0.006027498,-44.6421
KAI20100112,-35.83217,136.44733,2010-01-13T07:00:00Z,Kangaroo Island,KAI,19.67109,NA,NA,NA,-108.088
ROT20210803,-32,115.41667,2021-08-03T09:40:00Z,Rottnest Island,ROT,19.67454566,NA,NA,NA,-44.6421
PH420080430,-34.11758,151.21815,2008-04-30 00:00:00,Port Hacking 4,PH4,19.67520696,0.560699597,0.799086771,NA,-104.6
ROT20100924,-32,115.41667,2010-09-24T12:22:00Z,Rottnest Island,ROT,19.68416671,0.166738995,0.239000474,0.142540399,-44.6421
ROT20200825,-32,115.41667,2020-08-25T10:40:00Z,Rottnest Island,ROT,19.69426592,NA,NA,NA,-44.6421
ROT20220825,-32,115.41667,2022-08-25T08:36:00Z,Rottnest Island,ROT,19.7004343,NA,NA,NA,-44.6421
KAI20100215,-35.83217,136.44733,2010-02-16T06:30:00Z,Kangaroo Island,KAI,19.70277,NA,NA,NA,-108.088
ROT20231108,-32,115.41667,2023-11-08T08:20:00Z,Rottnest Island,ROT,19.73080836,0.114582266,0.182998227,NA,-44.6421
ROT20220811,-32,115.41667,2022-08-11T08:43:00Z,Rottnest Island,ROT,19.7490123,0.54454401,0.504034796,NA,-44.6421
PHB20110619,-34.11923,151.22667,2011-06-20T09:34:00Z,Port Hacking,PHB,19.76557108,NA,NA,NA,-111.042
PHB20191118,-34.11923,151.22667,2019-11-19T09:15:00Z,Port Hacking,PHB,19.76846877,NA,NA,NA,-111.042
PHB20131027,-34.11923,151.22667,2013-10-28T10:17:00Z,Port Hacking,PHB,19.77576182,NA,NA,NA,-111.042
