I_SAMPLE_ID,PROJECTNAME,TRIP_CODE,SAMPLEDATELOCAL,LATITUDE,LONGITUDE,STATIONNAME,SAMPVOL_M3,VESSEL,TOWTYPE,GEARDEPTH_M,GEARMESH_UM,DEPTH_M,TEMPERATURE_C,SALINITY_PSU,COMMENTS,QC_FLAG,FLAG_COMMENT
181,NIMO_Challenger_89,Ch219,1990-01-23 11:35:00,-42.61666667,148.4333333,,142,Challenger,Oblong,78,Bongo-500,130,17.4,,,0,
182,NIMO_Challenger_89,Ch219,1990-01-23 10:35:00,-42.65,148.55,,143,Challenger,Oblong,75,Bongo-500,400,17.2,,,0,
183,NIMO_Challenger_89,Ch219,1990-01-23 09:00:00,-42.75,148.3666667,,161,Challenger,Oblong,71,Bongo-500,135,17,,,0,
184,NIMO_Challenger_89,Ch219,1990-01-23 07:50:00,-42.8,148.1833333,,162,Challenger,Oblong,71,Bongo-500,100,16.4,,,0,
185,NIMO_Challenger_89,Ch219,1990-01-23 06:30:00,-42.85,148,,158,Challenger,Oblong,54,Bongo-500,68,16.3,,,0,
186,NIMO_Challenger_89,Ch219,1990-01-22 14:35:00,-43.01666667,148.2333333,,166,Challenger,Oblong,68,Bongo-500,135,16.9,,,0,
187,NIMO_Challenger_89,Ch219,1990-01-22 15:35:00,-43.03333333,148.1,,174,Challenger,Oblong,59,Bongo-500,96,16.7,,,0,
188,NIMO_Challenger_89,Ch219,1990-01-22 16:25:00,-43.03333333,147.9833333,,160,Challenger,Oblong,57,Bongo-500,76,16.9,,,0,
189,NIMO_Challenger_89,Ch219,1990-01-25 08:55:00,-41.81666667,148.6333333,,196,Challenger,Oblong,62,Bongo-500,180,17.7,,,0,
190,NIMO_Challenger_89,Ch219,1990-01-25 07:50:00,-41.3,148.5,,203,Challenger,Oblong,65,Bongo-500,115,17.4,,,0,
191,NIMO_Challenger_89,Ch219,1990-01-24 19:30:00,-41.31666667,148.3666667,,134,Challenger,Oblong,0,Bongo-500,50,16.8,,,0,
192,NIMO_Challenger_89,Ch219,1990-01-24 17:30:00,-41.56666667,148.3333333,,130,Challenger,Oblong,23,Bongo-500,35,17.3,,,0,
193,NIMO_Challenger_89,Ch221,1990-02-15 17:24:00,-42.5,148.0666667,,157,Challenger,Oblong,24,Bongo-500,42,17.9,,,0,
194,NIMO_Challenger_89,Ch221,1990-02-15 15:37:00,-42.56666667,148.2666667,,164,Challenger,Oblong,68,Bongo-500,88,17.3,,,0,
195,NIMO_Challenger_89,Ch221,1990-02-15 13:25:00,-42.76666667,148.35,,142,Challenger,Oblong,67,Bongo-500,118,17.9,,,0,
196,NIMO_Challenger_89,Ch221,1990-02-14 17:02:00,-42.81666667,148.1833333,,65,Challenger,Oblong,50,Bongo-500,93,18,,,0,
197,NIMO_Challenger_89,Ch221,1990-02-14 18:57:00,-42.85,148.1833333,,142,Challenger,Oblong,,Bongo-500,51,17.4,,,0,
198,NIMO_Challenger_89,Ch221,1990-02-15 10:50:00,-43.03333333,148.2333333,,98,Challenger,Oblong,,Bongo-500,152,17.7,,,0,
199,NIMO_Challenger_89,Ch221,1990-02-15 09:46:00,-43.03333333,148.1,,142,Challenger,Oblong,,Bongo-500,98,,,,0,
200,NIMO_Challenger_89,Ch221,1990-02-15 08:54:00,-43.03333333,147.9833333,,66,Challenger,Oblong,,Bongo-500,71,16.6,,,0,
201,NIMO_Challenger_89,Ch221,1990-02-15 16:34:00,-42.53333333,148.1666667,,142,Challenger,Oblong,53,Bongo-500,64,17.4,,,0,
202,NIMO_Challenger_89,Ch222,1990-02-20 18:20:00,-41.56666667,148.4666667,,32,Challenger,Oblong,68,Bongo-500,100,18,,,0,
203,NIMO_Challenger_89,Ch222,1990-02-21 14:55:00,-42.66666667,148.15,,142,Challenger,Oblong,14,Bongo-500,42,16.7,,,0,
204,NIMO_Challenger_89,Ch222,1990-02-21 15:18:00,-42.68333333,148.1333333,,142,Challenger,Oblong,32,Bongo-500,60,16.9,,,0,
205,NIMO_Challenger_89,Ch222,1990-02-22 15:40:00,-42.68333333,148.1166667,,142,Challenger,Oblong,34,Bongo-500,44,16.8,,,0,
206,NIMO_Challenger_89,Ch222,1990-02-21 08:35:00,-42.68333333,148.1,,142,Challenger,Oblong,,Bongo-500,33,16.8,,,0,
207,NIMO_Challenger_89,Ch222,1990-02-20 17:12:00,-41.56666667,148.5833333,,142,Challenger,Oblong,72,Bongo-500,135,18,,,0,
208,NIMO_Challenger_89,Ch222,1990-02-20 15:15:00,-41.81666667,148.5833333,,142,Challenger,Oblong,65,Bongo-500,130,17.9,,,0,
209,NIMO_Challenger_89,Ch222,1990-02-21 09:00:00,-41.81666667,148.3666667,,142,Challenger,Oblong,62,Bongo-500,76,17.6,,,0,
210,NIMO_Challenger_89,Ch222,1990-02-21 08:05:00,-41.81666667,148.3166667,,142,Challenger,Oblong,33,Bongo-500,45,17.2,,,0,
211,NIMO_Challenger_89,Ch222,1990-02-20 12:52:00,-42.03333333,148.3333333,,74,Challenger,Oblong,32,Bongo-500,53,17.1,,,0,
212,NIMO_Challenger_89,Ch222,1990-02-20 11:57:00,-42.03333333,148.4833333,,157,Challenger,Oblong,54,Bongo-500,87,17.7,,,0,
213,NIMO_Challenger_89,Ch222,1990-02-20 11:00:00,-42.06666667,148.6166667,,142,Challenger,Oblong,57,Bongo-500,241,18,,,0,
214,NIMO_Challenger_89,Ch222,1990-02-20 09:30:00,-42.26666667,148.5666667,,142,Challenger,Oblong,58,Bongo-500,305,17.5,,,0,
215,NIMO_Challenger_89,Ch222,1990-02-20 08:50:00,-42.28333333,148.4666667,,157,Challenger,Oblong,67,Bongo-500,104,16.9,,,0,
216,NIMO_Challenger_89,Ch222,1990-02-20 08:05:00,-42.3,148.3666667,,142,Challenger,Oblong,33,Bongo-500,83,16.9,,,0,
217,NIMO_Challenger_89,Ch222,1990-02-19 17:20:00,-42.43333333,148.1333333,,142,Challenger,Oblong,11,Bongo-500,49,16.8,,,0,
218,NIMO_Challenger_89,Ch222,1990-02-19 18:16:00,-42.31666667,148.2166667,,109,Challenger,Oblong,27,Bongo-500,32,16.9,,,0,
219,NIMO_Challenger_89,Ch222,1990-02-20 19:18:00,-41.56666667,148.35,,114,Challenger,Oblong,17,Bongo-500,47,17.8,,,0,
220,NIMO_Challenger_89,Ch224,1990-03-13 12:50:00,-41.56666667,148.4666667,,142,Challenger,Oblong,57,Bongo-500,98,17.7,,,0,
221,NIMO_Challenger_89,Ch224,1990-03-13 11:45:00,-41.56666667,148.6,,142,Challenger,Oblong,74,Bongo-500,140,18.7,,,0,
222,NIMO_Challenger_89,Ch224,1990-03-13 09:30:00,-41.81666667,148.5833333,,142,Challenger,Oblong,63,Bongo-500,150,18.6,,,0,
223,NIMO_Challenger_89,Ch224,1990-03-13 08:25:00,-41.81666667,148.45,,142,Challenger,Oblong,56,Bongo-500,76,18.5,,,0,
224,NIMO_Challenger_89,Ch224,1990-03-13 07:20:00,-41.81666667,148.3166667,,142,Challenger,Oblong,29,Bongo-500,43,17,,,0,
225,NIMO_Challenger_89,Ch224,1990-03-14 08:55:00,-42.01666667,148.3166667,,142,Challenger,Oblong,40,Bongo-500,45,17,,,0,
226,NIMO_Challenger_89,Ch224,1990-03-14 10:10:00,-42.03333333,148.4833333,,142,Challenger,Oblong,57,Bongo-500,84,18.4,,,0,
227,NIMO_Challenger_89,Ch224,1990-03-14 11:10:00,-42.06666667,148.6166667,,142,Challenger,Oblong,70,Bongo-500,140,18.7,,,0,
228,NIMO_Challenger_89,Ch224,1990-03-14 12:45:00,-41.26666667,148.8166667,,142,Challenger,Oblong,105,Bongo-500,150,18.5,,,0,
229,NIMO_Challenger_89,Ch224,1990-03-14 13:45:00,-42.28333333,148.45,,142,Challenger,Oblong,,Bongo-500,95,17.1,,,0,
230,NIMO_Challenger_89,Ch224,1990-03-14 14:35:00,-42.3,148.3666667,,142,Challenger,Oblong,,Bongo-500,79,17.1,,,0,
231,NIMO_Challenger_89,Ch224,1990-03-14 08:05:00,-42.5,148.05,,142,Challenger,Oblong,17,Bongo-500,37,17.1,,,0,
232,NIMO_Challenger_89,Ch224,1990-03-15 09:35:00,-42.55,148.2666667,,142,Challenger,Oblong,47,Bongo-500,88,17.7,,,0,
233,NIMO_Challenger_89,Ch224,1990-03-15 11:00:00,-42.61666667,148.4333333,,142,Challenger,Oblong,70,Bongo-500,150,17.6,,,0,
234,NIMO_Challenger_89,Ch224,1990-03-15 12:20:00,-42.76666667,148.3666667,,142,Challenger,Oblong,77,Bongo-500,200,19.9,,,0,
235,NIMO_Challenger_89,Ch224,1990-03-15 13:45:00,-42.76666667,148.35,,142,Challenger,Oblong,76,Bongo-500,94,16.9,,,0,
236,NIMO_Challenger_89,Ch224,1990-03-15 15:20:00,-42.25,148,,142,Challenger,Oblong,47,Bongo-500,61,16.7,,,0,
237,NIMO_Challenger_89,Ch224,1990-03-16 09:20:00,-43.03333333,148.25,,142,Challenger,Oblong,58,Bongo-500,154,16,,,0,
238,NIMO_Challenger_89,Ch224,1990-03-16 08:15:00,-43.03333333,148.1,,142,Challenger,Oblong,55,Bongo-500,94,16.1,,,0,
239,NIMO_Challenger_89,Ch224,1990-03-16 07:25:00,-43.03333333,147.9833333,,142,Challenger,Oblong,36,Bongo-500,67,16.3,,,0,
240,NIMO_Challenger_89,Ch224,1990-03-13 17:45:00,-41.31666667,148.6166667,,142,Challenger,Oblong,67,Bongo-500,190,18.8,,,0,
241,NIMO_Challenger_89,Ch224,1990-03-13 16:45:00,-41.31666667,148.5,,142,Challenger,Oblong,62,Bongo-500,107,18.3,,,0,
242,NIMO_Challenger_89,Ch224,1990-03-13 15:45:00,-41.31666667,148.3666667,,142,Challenger,Oblong,33,Bongo-500,49,17.9,,,0,
243,NIMO_Challenger_89,Ch224,1990-03-13 13:50:00,-41.56666667,148.3333333,,142,Challenger,Oblong,24,Bongo-500,30,17.6,,,0,
244,NIMO_Challenger_89,Ch225,1990-03-21 09:22:00,-42.93333333,148,,142,Challenger,Oblong,,Bongo-500,23,16.5,,,0,
245,NIMO_Challenger_89,Ch225,1990-03-21 10:23:00,-43.05,147.95,,142,Challenger,Oblong,,Bongo-500,32,16.5,,,0,
246,NIMO_Challenger_89,Ch225,1990-03-21 11:06:00,-43.11666667,147.9666667,,142,Challenger,Oblong,,Bongo-500,26,16.8,,,0,
247,NIMO_Challenger_89,Ch225,1990-03-21 11:25:00,-43.13333333,147.9666667,,142,Challenger,Oblong,,Bongo-500,,16.7,,,0,
248,NIMO_Challenger_89,Ch225,1990-03-21 12:21:00,-43.18333333,147.9666667,,142,Challenger,Oblong,,Bongo-500,20,16.8,,,0,
249,NIMO_Challenger_89,Ch225,1990-03-21 14:06:00,-43.13333333,147.8833333,,142,Challenger,Oblong,,Bongo-500,13,17,,,0,
250,NIMO_Challenger_89,Ch225,1990-03-21 14:20:00,-43.16666667,147.8666667,,142,Challenger,Oblong,,Bongo-500,23,16.8,,,0,
251,NIMO_Challenger_89,Ch225,1990-03-21 14:50:00,-43.2,147.8666667,,142,Challenger,Oblong,,Bongo-500,20,16.7,,,0,
252,NIMO_Challenger_89,Ch225,1990-03-21 16:45:00,-43.1,147.7,,142,Challenger,Oblong,,Bongo-500,,17.2,,,0,
253,NIMO_Challenger_89,Ch225,1990-03-22 07:25:00,-43.1,147.7166667,,142,Challenger,Oblong,,Bongo-500,,17.3,,,0,
254,NIMO_Challenger_89,Ch225,1990-03-22 08:40:00,-43.1,147.55,,142,Challenger,Oblong,,Bongo-500,36,16.6,,,0,
255,NIMO_Challenger_89,Ch225,1990-03-22 09:40:00,-43.08333333,147.3833333,,142,Challenger,Oblong,,Bongo-500,15,16.7,,,0,
256,NIMO_Challenger_89,Ch226,1990-04-04 07:30:00,-43.65,146.8166667,,142,Challenger,Oblong,,Bongo-500,45,15.2,,,0,
257,NIMO_Challenger_89,Ch226,1990-04-04 08:05:00,-43.65,146.6833333,,142,Challenger,Oblong,,Bongo-500,60,15.4,,,0,
258,NIMO_Challenger_89,Ch226,1990-04-04 08:50:00,-43.61666667,146.5666667,,142,Challenger,Oblong,,Bongo-500,67,15.5,,,0,
259,NIMO_Challenger_89,Ch226,1990-04-04 09:35:00,-43.6,146.45,,142,Challenger,Oblong,,Bongo-500,64,15.7,,,0,
260,NIMO_Challenger_89,Ch226,1990-04-04 10:05:00,-43.58333333,146.35,,142,Challenger,Oblong,,Bongo-500,39,15.8,,,0,
261,NIMO_Challenger_89,Ch226,1990-04-04 11:15:00,-43.58333333,146.15,,142,Challenger,Oblong,,Bongo-500,57,15.8,,,0,
262,NIMO_Challenger_89,Ch226,1990-04-04 12:10:00,-43.56666667,146.0166667,,142,Challenger,Oblong,,Bongo-500,45,16.4,,,0,
263,NIMO_Challenger_89,Ch226,1990-04-04 13:30:00,-43.41666667,145.9166667,,142,Challenger,Oblong,,Bongo-500,35,16.4,,,0,
264,NIMO_Challenger_89,Ch226,1990-04-04 14:05:00,-43.35,145.9333333,,142,Challenger,Oblong,,Bongo-500,33,16.6,,,0,
265,NIMO_Challenger_89,Ch226,1990-04-04 14:30:00,-43.33333333,145.9666667,,142,Challenger,Oblong,,Bongo-500,34,16,,,0,
266,NIMO_Challenger_89,Ch226,1990-04-05 08:40:00,-43.31666667,145.95,,142,Challenger,Oblong,,Bongo-500,18,15.4,,,0,
267,NIMO_Challenger_89,Ch226,1990-04-05 09:00:00,-43.3,145.9333333,,142,Challenger,Oblong,,Bongo-500,14,15.4,,,0,
268,NIMO_Challenger_89,Ch226,1990-04-05 15:30:00,-43.55,146.0166667,,142,Challenger,Oblong,,Bongo-500,65,16.7,,,0,
269,NIMO_Challenger_89,Ch226,1990-04-05 17:00:00,-43.58333333,146.2833333,,142,Challenger,Oblong,,Bongo-500,30,16.2,,,0,
270,NIMO_Challenger_89,Ch248,1991-01-05 12:10:00,-41.56666667,148.4666667,,207,Challenger,Oblong,,Bongo-500,94,16,,,0,
271,NIMO_Challenger_89,Ch248,1991-01-05 11:25:00,-41.56666667,148.5833333,,158,Challenger,Oblong,,Bongo-500,138,16.3,,,0,
272,NIMO_Challenger_89,Ch248,1991-01-05 09:50:00,-41.78333333,148.5666667,,160,Challenger,Oblong,,Bongo-500,125,16.2,,,0,
273,NIMO_Challenger_89,Ch248,1991-01-05 08:45:00,-41.78333333,148.45,,141,Challenger,Oblong,,Bongo-500,74,15.8,,,0,
274,NIMO_Challenger_89,Ch248,1991-01-05 07:45:00,-41.78333333,148.3,,162,Challenger,Oblong,,Bongo-500,40,15.1,,,0,
275,NIMO_Challenger_89,Ch248,1991-01-04 15:15:00,-42.01666667,148.3166667,,183,Challenger,Oblong,,Bongo-500,45,15.3,,,0,
276,NIMO_Challenger_89,Ch248,1991-01-04 14:15:00,-42.05,148.4666667,,161,Challenger,Oblong,,Bongo-500,88,16,,,0,
277,NIMO_Challenger_89,Ch248,1991-01-04 13:20:00,-42.05,148.6,,201,Challenger,Oblong,,Bongo-500,130,16.3,,,0,
278,NIMO_Challenger_89,Ch248,1991-01-04 11:45:00,-42.25,148.55,,135,Challenger,Oblong,,Bongo-500,123,16.1,,,0,
279,NIMO_Challenger_89,Ch248,1991-01-04 10:50:00,-42.26666667,148.4333333,,150,Challenger,Oblong,,Bongo-500,100,15.8,,,0,
280,NIMO_Challenger_89,Ch248,1991-01-04 09:50:00,-42.28333333,148.3333333,,190,Challenger,Oblong,,Bongo-500,70,15.2,,,0,
281,NIMO_Challenger_89,Ch248,1991-01-03 15:50:00,-42.63333333,148.2166667,,203,Challenger,Oblong,,Bongo-500,89,16.1,,,0,
282,NIMO_Challenger_89,Ch248,1991-01-03 14:30:00,-42.61666667,148.4,,107,Challenger,Oblong,,Bongo-500,117,15.9,,,0,
283,NIMO_Challenger_89,Ch248,1991-01-03 12:55:00,-42.75,148.35,,122,Challenger,Oblong,,Bongo-500,125,16.1,,,0,
284,NIMO_Challenger_89,Ch248,1991-01-03 11:40:00,-42.8,148.1833333,,161,Challenger,Oblong,,Bongo-500,94,15.5,,,0,
285,NIMO_Challenger_89,Ch248,1991-01-03 10:15:00,-42.86666667,148,,176,Challenger,Oblong,,Bongo-500,66,15.5,,,0,
286,NIMO_Challenger_89,Ch248,1991-01-03 08:15:00,-43,148.2333333,,140,Challenger,Oblong,,Bongo-500,150,15.5,,,0,
287,NIMO_Challenger_89,Ch248,1991-01-03 07:05:00,-43.01666667,148.1,,4670,Challenger,Oblong,,Bongo-500,,15.5,,,0,
288,NIMO_Challenger_89,Ch248,1991-01-03 06:00:00,-43.01666667,147.9,,57,Challenger,Oblong,,Bongo-500,70,14.8,,,0,
289,NIMO_Challenger_89,Ch248,1991-01-05 16:25:00,-41.3,148.6,,178,Challenger,Oblong,,Bongo-500,137,16.2,,,0,
290,NIMO_Challenger_89,Ch248,1991-01-05 15:40:00,-41.3,148.5,,130,Challenger,Oblong,,Bongo-500,113,16.2,,,0,
291,NIMO_Challenger_89,Ch248,1991-01-05 14:45:00,-41.3,148.3833333,,164,Challenger,Oblong,,Bongo-500,,16.2,,,0,
292,NIMO_Challenger_89,Ch248,1991-01-05 12:55:00,-41.56666667,148.35,,196,Challenger,Oblong,,Bongo-500,45,15.6,,,0,
293,NIMO_Challenger_89,Ch249,1991-01-23 12:20:00,-41.56666667,148.4666667,,109,Challenger,Oblong,,Bongo-500,100,16.1,,,0,
294,NIMO_Challenger_89,Ch249,1991-01-22 15:30:00,-41.76666667,148.5666667,,104,Challenger,Oblong,,Bongo-500,134,17.5,,,0,
295,NIMO_Challenger_89,Ch249,1991-01-22 14:30:00,-41.78333333,148.4333333,,103,Challenger,Oblong,,Bongo-500,74,16.9,,,0,
296,NIMO_Challenger_89,Ch249,1991-01-22 13:25:00,-41.8,148.3,,105,Challenger,Oblong,,Bongo-500,38,16.7,,,0,
297,NIMO_Challenger_89,Ch249,1991-01-22 11:35:00,-42.01666667,148.3166667,,102,Challenger,Oblong,,Bongo-500,50,16.5,,,0,
298,NIMO_Challenger_89,Ch249,1991-01-22 10:30:00,-42.03333333,148.4666667,,86,Challenger,Oblong,,Bongo-500,87,16.5,,,0,
299,NIMO_Challenger_89,Ch249,1991-01-22 09:30:00,-42.05,148.6,,91,Challenger,Oblong,,Bongo-500,150,17,,,0,
300,NIMO_Challenger_89,Ch249,1991-01-22 07:45:00,-42.23333333,148.55,,107,Challenger,Oblong,,Bongo-500,121,17,,,0,
301,NIMO_Challenger_89,Ch249,1991-01-22 06:50:00,-42.28333333,148.45,,97,Challenger,Oblong,,Bongo-500,98,16.4,,,0,
302,NIMO_Challenger_89,Ch249,1991-01-22 05:50:00,-42.26666667,148.3666667,,124,Challenger,Oblong,,Bongo-500,73,16.3,,,0,
303,NIMO_Challenger_89,Ch249,1991-01-22 12:06:00,-43.06666667,147.25,,106,Challenger,Oblong,,Bongo-500,20,17.2,,,0,
304,NIMO_Challenger_89,Ch249,1991-01-23 08:45:00,-41.3,148.6333333,,87,Challenger,Oblong,,Bongo-500,170,16.8,,,0,
305,NIMO_Challenger_89,Ch249,1991-01-23 07:50:00,-41.3,148.4833333,,103,Challenger,Oblong,,Bongo-500,90,16.7,,,0,
306,NIMO_Challenger_89,Ch249,1991-01-23 06:40:00,-41.3,148.3833333,,106,Challenger,Oblong,,Bongo-500,,16.2,,,0,
307,NIMO_Challenger_89,Ch249,1991-01-23 13:15:00,-41.55,148.35,,103,Challenger,Oblong,,Bongo-500,48,16.7,,,0,
308,NIMO_Challenger_89,Ch250,1991-01-29 12:30:00,-42.5,148.05,,151,Challenger,Oblong,,Bongo-500,40,17,,,0,
309,NIMO_Challenger_89,Ch250,1991-01-29 13:45:00,-42.53333333,148.2833333,,151,Challenger,Oblong,,Bongo-500,88,16.4,,,0,
310,NIMO_Challenger_89,Ch250,1991-01-30 09:30:00,-42.66666667,148.4,,122,Challenger,Oblong,,Bongo-500,180,16.4,,,0,
311,NIMO_Challenger_89,Ch250,1991-01-30 12:00:00,-42.76666667,148.3333333,,147,Challenger,Oblong,,Bongo-500,118,16.3,,,0,
312,NIMO_Challenger_89,Ch250,1991-01-30 13:15:00,-42.8,148.1833333,,94,Challenger,Oblong,,Bongo-500,94,16.3,,,0,
313,NIMO_Challenger_89,Ch250,1991-01-30 14:45:00,-42.85,148,,90,Challenger,Oblong,,Bongo-500,66,15.8,,,0,
314,NIMO_Challenger_89,Ch250,1991-01-31 09:40:00,-43.01666667,148.1666667,,114,Challenger,Oblong,,Bongo-500,102,15.4,,,0,
315,NIMO_Challenger_89,Ch250,1991-01-31 08:55:00,-43.01666667,148.1,,106,Challenger,Oblong,,Bongo-500,96,15,,,0,
316,NIMO_Challenger_89,Ch250,1991-01-31 08:00:00,-43.01666667,147.9833333,,97,Challenger,Oblong,,Bongo-500,75,15.2,,,0,
317,NIMO_Challenger_89,Ch250,1991-01-29 15:30:00,-42.6,148.2,,144,Challenger,Oblong,,Bongo-500,89,16.4,,,0,
318,NIMO_Challenger_89,Ch250,1991-01-29 16:00:00,-42.66666667,148.1333333,,121,Challenger,Oblong,,Bongo-500,51,16.7,,,0,
319,NIMO_Challenger_89,Ch250,1991-01-30 08:20:00,-42.66666667,148.2166667,,160,Challenger,Oblong,,Bongo-500,93,16.1,,,0,
320,NIMO_Challenger_89,Ch250,1991-01-30 12:40:00,-42.78333333,148.25,,111,Challenger,Oblong,,Bongo-500,101,17.4,,,0,
321,NIMO_Challenger_89,Ch250,1991-01-30 14:05:00,-42.83333333,148.0833333,,97,Challenger,Oblong,,Bongo-500,78,16.3,,,0,
322,NIMO_Challenger_89,Ch252,1991-02-20 08:00:00,-41.55,148.4333333,,138,Challenger,Oblong,,Bongo-500,90,16.3,,,0,
323,NIMO_Challenger_89,Ch252,1991-02-20 13:00:00,-41.56666667,148.5833333,,181,Challenger,Oblong,,Bongo-500,193,16.9,,,0,
324,NIMO_Challenger_89,Ch252,1991-02-20 15:10:00,-41.81666667,148.5666667,,179,Challenger,Oblong,,Bongo-500,118,16.5,,,0,
325,NIMO_Challenger_89,Ch252,1991-02-18 15:30:00,-41.83333333,148.4333333,,168,Challenger,Oblong,,Bongo-500,71,16.4,,,0,
326,NIMO_Challenger_89,Ch252,1991-02-19 16:30:00,-41.81666667,148.3166667,,156,Challenger,Oblong,,Bongo-500,45,16.6,,,0,
327,NIMO_Challenger_89,Ch252,1991-02-18 13:45:00,-42.03333333,148.3333333,,199,Challenger,Oblong,,Bongo-500,51,16.5,,,0,
328,NIMO_Challenger_89,Ch252,1991-02-18 12:45:00,-42.13333333,148.45,,193,Challenger,Oblong,,Bongo-500,87,16.2,,,0,
329,NIMO_Challenger_89,Ch252,1991-02-20 16:55:00,-42.03333333,148.6,,173,Challenger,Oblong,,Bongo-500,119,16.4,,,0,
330,NIMO_Challenger_89,Ch252,1991-02-21 08:20:00,-42.25,148.55,,2823,Challenger,Oblong,,Bongo-500,114,15.8,,,0,
331,NIMO_Challenger_89,Ch252,1991-02-21 09:05:00,-42.26666667,148.4333333,,185,Challenger,Oblong,,Bongo-500,97,15.9,,,0,
332,NIMO_Challenger_89,Ch252,1991-02-19 11:15:00,-42.3,148.3333333,,149,Challenger,Oblong,,Bongo-500,72,16.2,,,0,
333,NIMO_Challenger_89,Ch252,1991-02-21 12:00:00,-42.51666667,148.0333333,,194,Challenger,Oblong,,Bongo-500,36,17.1,,,0,
334,NIMO_Challenger_89,Ch252,1991-02-21 10:30:00,-42.4,148.2333333,,186,Challenger,Oblong,,Bongo-500,56,16.2,,,0,
335,NIMO_Challenger_89,Ch252,1991-02-21 11:25:00,-42.46666667,148.1166667,,146,Challenger,Oblong,,Bongo-500,43,16.7,,,0,
336,NIMO_Challenger_89,Ch252,1991-02-20 08:40:00,-41.56666667,148.3333333,,147,Challenger,Oblong,,Bongo-500,45,16.2,,,0,
337,NIMO_Challenger_89,Ch253,1991-02-27 12:10:00,-42.66666667,148.2,,217,Challenger,Oblong,,Bongo-500,88,15.9,,,0,
338,NIMO_Challenger_89,Ch253,1991-02-27 12:30:00,-42.66666667,148.2,,188,Challenger,Oblong,,Bongo-500,88,15.9,,,0,
339,NIMO_Challenger_89,Ch253,1991-02-27 12:50:00,-42.66666667,148.2,,140,Challenger,Oblong,,Bongo-500,88,15.9,,,0,
340,NIMO_Challenger_89,Ch253,1991-02-27 13:10:00,-42.66666667,148.2,,138,Challenger,Oblong,,Bongo-500,88,15.9,,,0,
341,NIMO_Challenger_89,Ch253,1991-02-27 13:30:00,-42.66666667,148.2,,138,Challenger,Oblong,,Bongo-500,88,15.9,,,0,
342,NIMO_Challenger_89,Ch253,1991-02-27 13:55:00,-42.66666667,148.2,,160,Challenger,Oblong,,Bongo-500,88,15.9,,,0,
343,NIMO_Challenger_89,Ch253,1991-02-27 14:20:00,-42.66666667,148.2,,155,Challenger,Oblong,,Bongo-500,88,15.9,,,0,
344,NIMO_Challenger_89,Ch253,1991-02-27 14:40:00,-42.66666667,148.3,,148,Challenger,Oblong,,Bongo-500,103,15.7,,,0,
345,NIMO_Challenger_89,Ch253,1991-02-26 14:15:00,-42.6,148.2333333,,149,Challenger,Oblong,,Bongo-500,86,15.8,,,0,
346,NIMO_Challenger_89,Ch253,1991-02-27 17:00:00,-42.8,148.15,,135,Challenger,Oblong,,Bongo-500,85,15.5,,,0,
347,NIMO_Challenger_89,Ch253,1991-02-28 11:00:00,-42.86666667,147.9833333,,157,Challenger,Oblong,,Bongo-500,55,15.6,,,0,
348,NIMO_Challenger_89,Ch253,1991-02-28 09:10:00,-42.95,148.1,,133,Challenger,Oblong,,Bongo-500,89,15.4,,,0,
349,NIMO_Challenger_89,Ch253,1991-02-28 10:05:00,-42.96666667,148.0166667,,182,Challenger,Oblong,,Bongo-500,71,15.5,,,0,
350,NIMO_Challenger_89,Ch253,1991-02-26 15:00:00,-42.65,148.2166667,,130,Challenger,Oblong,,Bongo-500,90,16.2,,,0,
351,NIMO_Challenger_89,Ch253,1991-02-26 15:30:00,-42.66666667,148.1666667,,102,Challenger,Oblong,,Bongo-500,78,16.4,,,0,
352,NIMO_Challenger_89,Ch253,1991-02-27 15:30:00,-42.66666667,148.1833333,,130,Challenger,Oblong,,Bongo-500,82,16.2,,,0,
353,NIMO_Challenger_89,Ch254,1991-03-18 13:20:00,-42.53333333,148.0333333,,135,Challenger,Oblong,,Bongo-500,44,16.5,,,0,
354,NIMO_Challenger_89,Ch254,1991-03-18 15:00:00,-42.65,148.2833333,,119,Challenger,Oblong,,Bongo-500,102,17.4,,,0,
355,NIMO_Challenger_89,Ch254,1991-03-19 09:35:00,-42.85,148.1333333,,102,Challenger,Oblong,,Bongo-500,90,16,,,0,
356,NIMO_Challenger_89,Ch254,1991-03-19 13:20:00,-42.9,148.0333333,,141,Challenger,Oblong,,Bongo-500,52,16,,,0,
357,NIMO_Challenger_89,Ch254,1991-03-19 11:15:00,-43.03333333,148.05,,121,Challenger,Oblong,,Bongo-500,,15.7,,,0,
358,NIMO_Challenger_89,Ch254,1991-03-19 12:00:00,-43.01666667,147.9666667,,128,Challenger,Oblong,,Bongo-500,65,15.8,,,0,
359,NIMO_Challenger_89,Ch254,1991-03-18 15:50:00,-42.68333333,148.2166667,,129,Challenger,Oblong,,Bongo-500,91,17.5,,,0,
360,NIMO_Challenger_89,Ch254,1991-03-18 16:15:00,-42.68333333,148.1666667,,140,Challenger,Oblong,,Bongo-500,77,16.9,,,0,
361,NIMO_Challenger_89,Ch254,1991-03-18 17:00:00,-42.68333333,148.1166667,,117,Challenger,Oblong,,Bongo-500,52,16.2,,,0,
362,NIMO_Challenger_89,Ch254,1991-03-19 08:20:00,-42.71666667,148.0833333,,117,Challenger,Oblong,,Bongo-500,65,16.1,,,0,
